,,,,2327,495,2822,,,,,,,,,,,,,,,
,Date,Semaine,Jour,Cheptel,,,,Poids ,,,,Aliments ,,,,,,Programmes ,,,Observations 
,,,,Effectif ,Morts,Cumul,Cum %,Min,Réel,Max ,Hom. %,Référence ,Norme,Distribution ,Qté à distribuer (kg),Disitribué (kg),Cumul,Programme / intervention ,Produits ,Dosage,
,samedi 6 septembre 2025,,200,2550,,750,"29,41%",,,,,,115,13 fois / jour,"293,25",,0,Vitamines,Amin'total,,
,dimanche 7 septembre 2025,,201,2550,,750,"29,41%",,,,,,115,14 fois / jour,"293,25",,0,Vitamines,Amin'total,,
,lundi 8 septembre 2025,,202,2550,,750,"29,41%",,,,,,115,15 fois / jour,"293,25",,0,Vitamines,Amin'total,,
,mardi 9 septembre 2025,,203,2550,,750,"29,41%",,,,,,115,16 fois / jour,"293,25",,0,Vitamines,Amin'total,,
,mercredi 10 septembre 2025,30,204,2550,,750,"29,41%",,,,,,115,17 fois / jour,"293,25",,0,,,,
,jeudi 11 septembre 2025,,205,2550,,750,"29,41%",,,,,,115,18 fois / jour,"293,25",,0,,,,
,vendredi 12 septembre 2025,,206,2550,,750,"29,41%",,,,,,115,19 fois / jour,"293,25",,0,Vitamines,Amin'total,,
,samedi 13 septembre 2025,,207,2550,,750,"29,41%",,,,,,115,20 fois / jour,"293,25",,0,Vitamines,Amin'total,,
,dimanche 14 septembre 2025,,208,2550,2,752,"29,49%",,,,,,115,21 fois / jour,"293,25",,0,Vitamines,Amin'total,,
,lundi 15 septembre 2025,,209,2548,,752,"29,51%",,,,,,115,22 fois / jour,"293,02",,0,Vitamines,Amin'total,,
,mardi 16 septembre 2025,,210,2548,,752,"29,51%",,,,,,115,23 fois / jour,"293,02",,0,Hépatoprotecteur ,Ashiliv chick,,
,mercredi 17 septembre 2025,31,211,2548,,752,"29,51%",,,,,,115,24 fois / jour,"293,02",,0,Hépatoprotecteur ,Ashiliv chick,,
,jeudi 18 septembre 2025,,212,2548,,752,"29,51%",,,,,,115,25 fois / jour,"293,02",,0,Hépatoprotecteur ,Ashiliv chick,,
,vendredi 19 septembre 2025,,213,2548,,752,"29,51%",,,,,,115,26 fois / jour,"293,02",,0,Hépatoprotecteur ,Ashiliv chick,,
,samedi 20 septembre 2025,,214,2548,,752,"29,51%",,,,,,115,27 fois / jour,"293,02",,0,Hépatoprotecteur ,Ashiliv chick,,
,dimanche 21 septembre 2025,,215,2548,,752,"29,51%",,,,,,115,28 fois / jour,"293,02",,0,Hépatoprotecteur ,Ashiliv chick,,
,lundi 22 septembre 2025,,216,2548,,752,"29,51%",,,,,,115,29 fois / jour,"293,02",,0,,,,
,mardi 23 septembre 2025,,217,2548,,752,"29,51%",,,,,,115,30 fois / jour,"293,02",,0,,,,
,mercredi 24 septembre 2025,32,218,2548,,752,"29,51%",,,,,,115,31 fois / jour,"293,02",,0,Vitamines,Amin'total,,
,jeudi 25 septembre 2025,,219,2548,,752,"29,51%",,,,,,115,32 fois / jour,"293,02",,0,Vitamines,Amin'total,,
,vendredi 26 septembre 2025,,220,2548,,752,"29,51%",,,,,,115,33 fois / jour,"293,02",,0,Vitamines,Amin'total,,
,samedi 27 septembre 2025,,221,2548,,752,"29,51%",,,,,,115,34 fois / jour,"293,02",,0,Vitamines,Amin'total,,
,dimanche 28 septembre 2025,,222,2548,,752,"29,51%",,,,,,115,35 fois / jour,"293,02",,0,,,,
,lundi 29 septembre 2025,,223,2548,,752,"29,51%",,,,,,115,36 fois / jour,"293,02",,0,,,,
,mardi 30 septembre 2025,,224,2548,1,753,"29,55%",,,,,,115,37 fois / jour,"293,02",,0,Vitamines,Amin'total,,
,mercredi 1 octobre 2025,33,225,2547,1,754,"29,60%",,,,,,115,38 fois / jour,"292,905",,0,Vitamines,Amin'total,,
,jeudi 2 octobre 2025,,226,2546,,754,"29,62%",,,,,,115,39 fois / jour,"292,79",,0,Vitamines,Amin'total,,
,vendredi 3 octobre 2025,,227,2546,,754,"29,62%",,,,,,115,40 fois / jour,"292,79",,0,Vitamines,Amin'total,,
,samedi 4 octobre 2025,,228,2546,,754,"29,62%",,,,,,115,41 fois / jour,"292,79",,0,,,,
,dimanche 5 octobre 2025,,229,2546,,754,"29,62%",,,,,,115,42 fois / jour,"292,79",,0,,,,
,lundi 6 octobre 2025,,230,2546,,754,"29,62%",,,,,,115,43 fois / jour,"292,79",,0,Vitamines,Amin'total,,
,mardi 7 octobre 2025,,231,2546,,754,"29,62%",,,,,,115,44 fois / jour,"292,79",,0,Vitamines,Amin'total,,
,mercredi 8 octobre 2025,34,232,2546,,754,"29,62%",,,,,,115,45 fois / jour,"292,79",,0,Vitamines,Amin'total,,
,jeudi 9 octobre 2025,,233,2546,2,756,"29,69%",,,,,,115,46 fois / jour,"292,79",,0,Vitamines,Amin'total,,
,vendredi 10 octobre 2025,,234,2544,1,757,"29,76%",,,,,,115,47 fois / jour,"292,56",,0,,,,
,samedi 11 octobre 2025,,235,2543,1,758,"29,81%",,,,,,115,48 fois / jour,"292,445",,0,,,,
,dimanche 12 octobre 2025,,236,2542,,758,"29,82%",,,,,,115,49 fois / jour,"292,33",,0,Vitamines,Amin'total,,
,lundi 13 octobre 2025,,237,2542,,758,"29,82%",,,,,0210AX ou 0210CX,115,50 fois / jour,"292,33",,0,Vitamines,Amin'total,,
,mardi 14 octobre 2025,,238,2542,,758,"29,82%",,,,,,115,51 fois / jour,"292,33",,0,Vitamines,Amin'total,,
,mercredi 15 octobre 2025,35,239,2542,,758,"29,82%",,,,,,115,52 fois / jour,"292,33",,0,Vitamines,Amin'total,,
,jeudi 16 octobre 2025,,240,2542,,758,"29,82%",,,,,,115,53 fois / jour,"292,33",,0,,,,
,vendredi 17 octobre 2025,,241,2542,,758,"29,82%",,,,,,115,54 fois / jour,"292,33",,0,,,,
,samedi 18 octobre 2025,,242,2542,1,759,"29,86%",,,,,,115,55 fois / jour,"292,33",,0,Hépatoprotecteur ,Ashiliv chick,,
,dimanche 19 octobre 2025,,243,2541,1,760,"29,91%",,,,,,115,56 fois / jour,"292,215",,0,Hépatoprotecteur ,Ashiliv chick,,
,lundi 20 octobre 2025,,244,2540,,760,"29,92%",,,,,,115,57 fois / jour,"292,1",,0,Hépatoprotecteur ,Ashiliv chick,,
,mardi 21 octobre 2025,,245,2540,,760,"29,92%",,,,,,115,58 fois / jour,"292,1",,0,Hépatoprotecteur ,Ashiliv chick,,
,mercredi 22 octobre 2025,36,246,2540,,760,"29,92%",,,,,,115,59 fois / jour,"292,1",,0,Hépatoprotecteur ,Ashiliv chick,,
,jeudi 23 octobre 2025,,247,2540,1,761,"29,96%",,,,,,115,60 fois / jour,"292,1",,0,Hépatoprotecteur ,Ashiliv chick,,
,vendredi 24 octobre 2025,,248,2539,,761,"29,97%",,,,,,115,61 fois / jour,"291,985",,0,,,,
,samedi 25 octobre 2025,,249,2539,,761,"29,97%",,,,,,115,62 fois / jour,"291,985",,0,,,,
,dimanche 26 octobre 2025,,250,2539,,761,"29,97%",,,,,,115,63 fois / jour,"291,985",,0,Vitamines,Amin'total,,
,lundi 27 octobre 2025,,251,2539,,761,"29,97%",,,,,,115,64 fois / jour,"291,985",,0,Vitamines,Amin'total,,
,mardi 28 octobre 2025,,252,2539,1,762,"30,01%",,,,,,115,65 fois / jour,"291,985",,0,Vitamines,Amin'total,,
,mercredi 29 octobre 2025,37,253,2538,,762,"30,02%",,,,,,115,66 fois / jour,"291,87",,0,Vitamines,Amin'total,,
,jeudi 30 octobre 2025,,254,2538,,762,"30,02%",,,,,,115,67 fois / jour,"291,87",,0,,,,
,vendredi 31 octobre 2025,,255,2538,,762,"30,02%",,,,,,115,68 fois / jour,"291,87",,0,,,,
,samedi 1 novembre 2025,,256,2538,,762,"30,02%",,,,,,115,69 fois / jour,"291,87",,0,Vitamines,Amin'total,,
,dimanche 2 novembre 2025,,257,2538,3,765,"30,14%",,,,,,115,70 fois / jour,"291,87",,0,Vitamines,Amin'total,,
,lundi 3 novembre 2025,,258,2535,,765,"30,18%",,,,,,115,71 fois / jour,"291,525",,0,Vitamines,Amin'total,,
,mardi 4 novembre 2025,,259,2535,1,766,"30,22%",,,,,,115,72 fois / jour,"291,525",,0,Vitamines,Amin'total,,
,mercredi 5 novembre 2025,38,260,2534,1,767,"30,27%",,,,,,115,73 fois / jour,"291,41",,0,,,,
,jeudi 6 novembre 2025,,261,2533,,767,"30,28%",,,,,,115,74 fois / jour,"291,295",,0,,,,
,vendredi 7 novembre 2025,,262,2533,,767,"30,28%",,,,,,115,75 fois / jour,"291,295",,0,Vitamines,Amin'total,,
,samedi 8 novembre 2025,,263,2533,,767,"30,28%",,,,,,115,76 fois / jour,"291,295",,0,Vitamines,Amin'total,,
,dimanche 9 novembre 2025,,264,2533,1,768,"30,32%",,,,,,115,77 fois / jour,"291,295",,0,Vitamines,Amin'total,,
,lundi 10 novembre 2025,,265,2532,,768,"30,33%",,,,,,115,78 fois / jour,"291,18",,0,Vitamines,Amin'total,,
,mardi 11 novembre 2025,,266,2532,1,769,"30,37%",,,,,,115,79 fois / jour,"291,18",,0,,,,
,mercredi 12 novembre 2025,39,267,2531,,769,"30,38%",,,,,,115,80 fois / jour,"291,065",,0,,,,
,jeudi 13 novembre 2025,,268,2531,2,771,"30,46%",,,,,,115,81 fois / jour,"291,065",,0,Vitamines,Amin'total,,
,vendredi 14 novembre 2025,,269,2529,1,772,"30,53%",,,,,,115,82 fois / jour,"290,835",,0,Vitamines,Amin'total,,
,samedi 15 novembre 2025,,270,2528,1,773,"30,58%",,,,,,115,83 fois / jour,"290,72",,0,Vitamines,Amin'total,,
,dimanche 16 novembre 2025,,271,2527,,773,"30,59%",,,,,,115,84 fois / jour,"290,605",,0,Vitamines,Amin'total,,
,lundi 17 novembre 2025,,272,2527,1,774,"30,63%",,,,,,115,85 fois / jour,"290,605",,0,,,,
,mardi 18 novembre 2025,,273,2526,,774,"30,64%",,,,,,115,86 fois / jour,"290,49",,0,,,,
,mercredi 19 novembre 2025,40,274,2526,2,776,"30,72%",,,,,,115,87 fois / jour,"290,49",,0,Hépatoprotecteur ,Ashiliv chick,,
,jeudi 20 novembre 2025,,275,2524,,776,"30,74%",,,,,,115,88 fois / jour,"290,26",,0,Hépatoprotecteur ,Ashiliv chick,,
,vendredi 21 novembre 2025,,276,2524,,776,"30,74%",,,,,,115,89 fois / jour,"290,26",,0,Hépatoprotecteur ,Ashiliv chick,,
,samedi 22 novembre 2025,,277,2524,1,777,"30,78%",,,,,,115,90 fois / jour,"290,26",,0,Hépatoprotecteur ,Ashiliv chick,,
,dimanche 23 novembre 2025,,278,2523,,777,"30,80%",,,,,,115,91 fois / jour,"290,145",,0,Hépatoprotecteur ,Ashiliv chick,,
,lundi 24 novembre 2025,,279,2523,73,850,"33,69%",,,,,,115,92 fois / jour,"290,145",,0,Hépatoprotecteur ,Ashiliv chick,,
,mardi 25 novembre 2025,,280,2450,2,852,"34,78%",,,,,,115,93 fois / jour,"281,75",,0,,,,
,mercredi 26 novembre 2025,41,281,2448,3,855,"34,93%",,,,,,115,94 fois / jour,"281,52",,0,,,,
,jeudi 27 novembre 2025,,282,2445,1,856,"35,01%",,,,,,115,95 fois / jour,"281,175",,0,Vitamines,Amin'total,,
,vendredi 28 novembre 2025,,283,2444,2,858,"35,11%",,,,,,115,96 fois / jour,"281,06",,0,Vitamines,Amin'total,,
,samedi 29 novembre 2025,,284,2442,1,859,"35,18%",,,,,0210AX ou 0210CX,115,97 fois / jour,"280,83",,0,Vitamines,Amin'total,,
,dimanche 30 novembre 2025,,285,2441,,859,"35,19%",,,,,,115,98 fois / jour,"280,715",,0,Vitamines,Amin'total,,
,lundi 1 décembre 2025,,286,2441,,859,"35,19%",,,,,,115,99 fois / jour,"280,715",,0,,,,
,mardi 2 décembre 2025,,287,2441,3,862,"35,31%",,,,,,115,100 fois / jour,"280,715",,0,,,,
,mercredi 3 décembre 2025,42,288,2438,,862,"35,36%",,,,,,115,101 fois / jour,"280,37",,0,Vitamines,Amin'total,,
,jeudi 4 décembre 2025,,289,2438,,862,"35,36%",,,,,,115,102 fois / jour,"280,37",,0,Vitamines,Amin'total,,
,vendredi 5 décembre 2025,,290,2438,,862,"35,36%",102,,,,,115,103 fois / jour,"280,37",,0,Vitamines,Amin'total,,
,samedi 6 décembre 2025,,291,2438,,862,"35,36%",,,,,,115,104 fois / jour,"280,37",,0,Vitamines,Amin'total,,
,dimanche 7 décembre 2025,,292,2438,,862,"35,36%",,,,,,115,105 fois / jour,"280,37",,0,,,,
,lundi 8 décembre 2025,,293,2438,,862,"35,36%",,,,,,115,106 fois / jour,"280,37",,0,,,,
,mardi 9 décembre 2025,,294,2438,,862,"35,36%",,,,,,115,107 fois / jour,"280,37",,0,Vitamines,Amin'total,,
,mercredi 10 décembre 2025,43,295,2438,,862,"35,36%",,,,,,115,108 fois / jour,"280,37",,0,Vitamines,Amin'total,,
,jeudi 11 décembre 2025,,296,2438,,862,"35,36%",,,,,,115,109 fois / jour,"280,37",,0,Vitamines,Amin'total,,
,vendredi 12 décembre 2025,,297,2438,,862,"35,36%",,,,,,115,110 fois / jour,"280,37",,0,Vitamines,Amin'total,,
,samedi 13 décembre 2025,,298,2438,1,863,"35,40%",,,,,,115,111 fois / jour,"280,37",,0,,,,
,dimanche 14 décembre 2025,,299,2437,,863,"35,41%",,,,,,115,112 fois / jour,"280,255",,0,,,,
,lundi 15 décembre 2025,,300,2437,1,864,"35,45%",,,,,,115,113 fois / jour,"280,255",,0,Vitamines,Amin'total,,
,mardi 16 décembre 2025,,301,2436,,864,"35,47%",,,,,,115,114 fois / jour,"280,14",,0,Vitamines,Amin'total,,
,mercredi 17 décembre 2025,44,302,2436,,864,"35,47%",,,,,,115,115 fois / jour,"280,14",,0,Vitamines,Amin'total,,
,jeudi 18 décembre 2025,,303,2436,,864,"35,47%",,,,,,115,116 fois / jour,"280,14",,0,Vitamines,Amin'total,,
,vendredi 19 décembre 2025,,304,2436,1,865,"35,51%",,,,,,115,117 fois / jour,"280,14",,0,,,,
,samedi 20 décembre 2025,,305,2435,,865,"35,52%",,,,,,115,118 fois / jour,"280,025",,0,,,,
,dimanche 21 décembre 2025,,306,2435,,865,"35,52%",,,,,,115,119 fois / jour,"280,025",,0,Hépatoprotecteur ,Ashiliv chick,,
,lundi 22 décembre 2025,,307,2435,,865,"35,52%",,,,,,115,120 fois / jour,"280,025",,0,Hépatoprotecteur ,Ashiliv chick,,
,mardi 23 décembre 2025,,308,2435,,865,"35,52%",,,,,,115,121 fois / jour,"280,025",,0,Hépatoprotecteur ,Ashiliv chick,,
,mercredi 24 décembre 2025,45,309,2435,,865,"35,52%",,,,,,115,122 fois / jour,"280,025",,0,Hépatoprotecteur ,Ashiliv chick,,
,jeudi 25 décembre 2025,,310,2435,,865,"35,52%",,,,,,115,123 fois / jour,"280,025",,0,Hépatoprotecteur ,Ashiliv chick,,
,vendredi 26 décembre 2025,,311,2435,,865,"35,52%",,,,,,115,124 fois / jour,"280,025",,0,Hépatoprotecteur ,Ashiliv chick,,
,samedi 27 décembre 2025,,312,2435,,865,"35,52%",,,,,,115,125 fois / jour,"280,025",,0,,,,
,dimanche 28 décembre 2025,,313,2435,,865,"35,52%",,,,,,115,126 fois / jour,"280,025",,0,,,,
,lundi 29 décembre 2025,,314,2435,,865,"35,52%",,,,,,115,127 fois / jour,"280,025",,0,Vitamines,Amin'total,,
,mardi 30 décembre 2025,,315,2435,,865,"35,52%",,,,,,115,128 fois / jour,"280,025",,0,Vitamines,Amin'total,,
,mercredi 31 décembre 2025,46,316,2435,,865,"35,52%",,,,,,115,129 fois / jour,"280,025",,0,Vitamines,Amin'total,,
,jeudi 1 janvier 2026,,317,2435,,865,"35,52%",,,,,,115,130 fois / jour,"280,025",,0,Vitamines,Amin'total,,
,vendredi 2 janvier 2026,,318,2435,,865,"35,52%",,,,,,115,131 fois / jour,"280,025",,0,,,,
,samedi 3 janvier 2026,,319,2435,,865,"35,52%",,,,,,115,132 fois / jour,"280,025",,0,,,,
,dimanche 4 janvier 2026,,320,2435,,865,"35,52%",,,,,,115,133 fois / jour,"280,025",,0,,,,
,lundi 5 janvier 2026,,321,2435,,865,"35,52%",,,,,,115,134 fois / jour,"280,025",,0,,,,
,mardi 6 janvier 2026,,322,2435,,865,"35,52%",,,,,,115,135 fois / jour,"280,025",,0,,,,
,mercredi 7 janvier 2026,47,323,2435,,865,"35,52%",,,,,,115,136 fois / jour,"280,025",,0,,,,
,jeudi 8 janvier 2026,,324,2435,,865,"35,52%",,,,,,115,137 fois / jour,"280,025",,0,,,,
,vendredi 9 janvier 2026,,325,2435,,865,"35,52%",,,,,,115,138 fois / jour,"280,025",,0,Vitamines,BioVit,,
,samedi 10 janvier 2026,,326,2435,,865,"35,52%",,,,,,115,139 fois / jour,"280,025",,0,Vitamines,BioVit,,
,dimanche 11 janvier 2026,,327,2435,1,866,"35,56%",,,,,,115,140 fois / jour,"280,025",,0,Vitamines,BioVit,,
,lundi 12 janvier 2026,,328,2434,1,867,"35,62%",,,,,,115,141 fois / jour,"279,91",,0,Vitamines,BioVit,,
,mardi 13 janvier 2026,,329,2433,,867,"35,64%",,,,,,115,142 fois / jour,"279,795",,0,,,,
,mercredi 14 janvier 2026,48,330,2433,1,868,"35,68%",,,,,,115,143 fois / jour,"279,795",,0,,,,
,jeudi 15 janvier 2026,,331,2432,1,869,"35,73%",,,,,0210AX ou 0210CX,115,144 fois / jour,"279,68",,0,,,,
,vendredi 16 janvier 2026,,332,2431,1,870,"35,79%",,,,,,115,145 fois / jour,"279,565",,0,,,,
,samedi 17 janvier 2026,,333,2430,,870,"35,80%",,,,,,115,146 fois / jour,"279,45",,0,,,,
,dimanche 18 janvier 2026,,334,2430,1,871,"35,84%",,,,,,115,147 fois / jour,"279,45",,0,,,,
,lundi 19 janvier 2026,,335,2429,1,872,"35,90%",,,,,,115,148 fois / jour,"279,335",,0,,,,
,mardi 20 janvier 2026,,336,2428,,872,"35,91%",,,,,,115,149 fois / jour,"279,22",,0,,,,
,mercredi 21 janvier 2026,49,337,2428,,872,"35,91%",,,,,,115,150 fois / jour,"279,22",,0,,,,
,jeudi 22 janvier 2026,,338,2428,,872,"35,91%",,,,,,115,151 fois / jour,"279,22",,0,Hépatoprotecteur ,Ashiliv chick,,
,vendredi 23 janvier 2026,,339,2428,,872,"35,91%",,,,,,115,152 fois / jour,"279,22",,0,Hépatoprotecteur ,Ashiliv chick,,
,samedi 24 janvier 2026,,340,2428,,872,"35,91%",,,,,,115,153 fois / jour,"279,22",,0,Hépatoprotecteur ,Ashiliv chick,,
,dimanche 25 janvier 2026,,341,2428,1,873,"35,96%",,,,,,115,154 fois / jour,"279,22",,0,Hépatoprotecteur ,Ashiliv chick,,
,lundi 26 janvier 2026,,342,2427,2,875,"36,05%",,,,,,115,155 fois / jour,"279,105",,0,Hépatoprotecteur ,Ashiliv chick,,
,mardi 27 janvier 2026,,343,2425,1,876,"36,12%",,,,,,115,156 fois / jour,"278,875",,0,Hépatoprotecteur ,Ashiliv chick,,
,mercredi 28 janvier 2026,50,344,2424,1,877,"36,18%",,,,,,115,157 fois / jour,"278,76",,0,,,,
,jeudi 29 janvier 2026,,345,2423,1,878,"36,24%",,,,,,115,158 fois / jour,"278,645",,0,,,,
,vendredi 30 janvier 2026,,346,2422,1,879,"36,29%",,,,,,115,159 fois / jour,"278,53",,0,,,,
,samedi 31 janvier 2026,,347,2421,,879,"36,31%",,,,,,115,160 fois / jour,"278,415",,0,,,,
,dimanche 1 février 2026,,348,2421,,879,"36,31%",,,,,,115,161 fois / jour,"278,415",,0,,,,
,lundi 2 février 2026,,349,2421,1,880,"36,35%",,,,,,115,162 fois / jour,"278,415",,0,,,,
,mardi 3 février 2026,,350,2420,,880,"36,36%",,,,,,115,163 fois / jour,"278,3",,0,,,,
,mercredi 4 février 2026,51,351,2420,,880,"36,36%",,,,,,115,164 fois / jour,"278,3",,0,Vitamines,BioVit,,
,jeudi 5 février 2026,,352,2420,,880,"36,36%",,,,,,115,165 fois / jour,"278,3",,0,Vitamines,BioVit,,
,vendredi 6 février 2026,,353,2420,1,881,"36,40%",,,,,,115,166 fois / jour,"278,3",,0,Vitamines,BioVit,,
,samedi 7 février 2026,,354,2419,,881,"36,42%",,,,,,115,167 fois / jour,"278,185",,0,Vitamines,BioVit,,
,dimanche 8 février 2026,,355,2419,,881,"36,42%",,,,,,115,168 fois / jour,"278,185",,0,,,,
,lundi 9 février 2026,,356,2419,,881,"36,42%",,,,,,115,169 fois / jour,"278,185",,0,,,,
,mardi 10 février 2026,,357,2419,,881,"36,42%",,,,,,115,170 fois / jour,"278,185",,0,,,,
,mercredi 11 février 2026,52,358,2419,,881,"36,42%",,,,,,115,171 fois / jour,"278,185",,0,,,,
,jeudi 12 février 2026,,359,2419,,881,"36,42%",,,,,,115,172 fois / jour,"278,185",,0,,,,
,vendredi 13 février 2026,,360,2419,2,883,"36,50%",,,,,,115,173 fois / jour,"278,185",,0,,,,
,samedi 14 février 2026,,361,2417,2,885,"36,62%",,,,,,115,174 fois / jour,"277,955",,0,,,,
,dimanche 15 février 2026,,362,2415,1,886,"36,69%",,,,,,115,175 fois / jour,"277,725",,0,,,,
,lundi 16 février 2026,,363,2414,2,888,"36,79%",,,,,,115,176 fois / jour,"277,61",,0,,,,
,mardi 17 février 2026,,364,2412,,888,"36,82%",,,,,,115,177 fois / jour,"277,38",,0,Hépatoprotecteur ,Ashiliv chick,,
,mercredi 18 février 2026,53,365,2412,,888,"36,82%",,,,,,115,178 fois / jour,"277,38",,0,Hépatoprotecteur ,Ashiliv chick,,
,jeudi 19 février 2026,,366,2412,,888,"36,82%",,,,,,115,179 fois / jour,"277,38",,0,Hépatoprotecteur ,Ashiliv chick,,
,vendredi 20 février 2026,,367,2412,,888,"36,82%",,,,,,115,180 fois / jour,"277,38",,0,Hépatoprotecteur ,Ashiliv chick,,
,samedi 21 février 2026,,368,2412,1,889,"36,86%",,,,,,115,181 fois / jour,"277,38",,0,Hépatoprotecteur ,Ashiliv chick,,
,dimanche 22 février 2026,,369,2411,2,891,"36,96%",,,,,,115,182 fois / jour,"277,265",,0,Hépatoprotecteur ,Ashiliv chick,,
,lundi 23 février 2026,,370,2409,,891,"36,99%",,,,,,115,183 fois / jour,"277,035",,0,,,,
,mardi 24 février 2026,,371,2409,2,893,"37,07%",,,,,,115,184 fois / jour,"277,035",,0,,,,
,mercredi 25 février 2026,54,372,2407,2,895,"37,18%",,,,,,115,185 fois / jour,"276,805",,0,,,,
,jeudi 26 février 2026,,373,2405,5,900,"37,42%",,,,,,115,186 fois / jour,"276,575",,0,,,,
,vendredi 27 février 2026,,374,2400,1,901,"37,54%",,,,,,115,187 fois / jour,276,,0,,,,
,samedi 28 février 2026,,375,2399,,901,"37,56%",,,,,,115,188 fois / jour,"275,885",,0,,,,
,dimanche 1 mars 2026,,376,2399,3,904,"37,68%",,,,,,115,189 fois / jour,"275,885",,0,,,,
,lundi 2 mars 2026,,377,2396,,904,"37,73%",,,,,,115,190 fois / jour,"275,54",,0,Vitamines,BioVit,,
,mardi 3 mars 2026,,378,2396,,904,"37,73%",,,,,0210AX ou 0210CX,115,191 fois / jour,"275,54",,0,Vitamines,BioVit,,
,mercredi 4 mars 2026,55,379,2396,2,906,"37,81%",,,,,,115,192 fois / jour,"275,54",,0,Vitamines,BioVit,,
,jeudi 5 mars 2026,,380,2394,1,907,"37,89%",,,,,,115,193 fois / jour,"275,31",,0,Vitamines,BioVit,,
,vendredi 6 mars 2026,,381,2393,,907,"37,90%",,,,,,115,194 fois / jour,"275,195",,0,,,,
,samedi 7 mars 2026,,382,2393,,907,"37,90%",,,,,,115,195 fois / jour,"275,195",,0,,,,
,dimanche 8 mars 2026,,383,2393,,907,"37,90%",,,,,,115,196 fois / jour,"275,195",,0,,,,
,lundi 9 mars 2026,,384,2393,,907,"37,90%",,,,,,115,197 fois / jour,"275,195",,0,,,,
,mardi 10 mars 2026,,385,2393,1,908,"37,94%",,,,,,115,198 fois / jour,"275,195",,0,,,,
,mercredi 11 mars 2026,56,386,2392,1,909,"38,00%",,,,,,115,199 fois / jour,"275,08",,0,,,,
,jeudi 12 mars 2026,,387,2391,1,910,"38,06%",,,,,,115,200 fois / jour,"274,965",,0,,,,
,vendredi 13 mars 2026,,388,2390,,910,"38,08%",,,,,,115,201 fois / jour,"274,85",,0,,,,
,samedi 14 mars 2026,,389,2390,,910,"38,08%",,,,,,115,202 fois / jour,"274,85",,0,,,,
,dimanche 15 mars 2026,,390,2390,3,913,"38,20%",,,,,,115,203 fois / jour,"274,85",,0,Hépatoprotecteur ,Ashiliv chick,,
,lundi 16 mars 2026,,391,2387,2,915,"38,33%",,,,,,115,204 fois / jour,"274,505",,0,Hépatoprotecteur ,Ashiliv chick,,
,mardi 17 mars 2026,,392,2385,1,916,"38,41%",,,,,,115,205 fois / jour,"274,275",,0,Hépatoprotecteur ,Ashiliv chick,,
,mercredi 18 mars 2026,57,393,2384,1,917,"38,46%",,,,,,115,206 fois / jour,"274,16",,0,Hépatoprotecteur ,Ashiliv chick,,
,jeudi 19 mars 2026,,394,2383,2,919,"38,56%",,,,,,115,207 fois / jour,"274,045",,0,Hépatoprotecteur ,Ashiliv chick,,
,vendredi 20 mars 2026,,395,2381,1,920,"38,64%",,,,,,115,208 fois / jour,"273,815",,0,Hépatoprotecteur ,Ashiliv chick,,
,samedi 21 mars 2026,,396,2380,,920,"38,66%",,,,,,115,209 fois / jour,"273,7",,0,,,,
,dimanche 22 mars 2026,,397,2380,2,922,"38,74%",,,,,,115,210 fois / jour,"273,7",,0,,,,
,lundi 23 mars 2026,,398,2378,1,923,"38,81%",,,,,,115,211 fois / jour,"273,47",,0,,,,
,mardi 24 mars 2026,,399,2377,1,924,"38,87%",,,,,,115,212 fois / jour,"273,355",,0,,,,
,mercredi 25 mars 2026,58,400,2376,,924,"38,89%",,,,,,115,213 fois / jour,"273,24",,0,,,,
,jeudi 26 mars 2026,,401,2376,,924,"38,89%",,,,,,115,214 fois / jour,"273,24",,0,,,,
,vendredi 27 mars 2026,,402,2376,,924,"38,89%",,,,,,115,215 fois / jour,"273,24",,0,,,,
,samedi 28 mars 2026,,403,2376,,924,"38,89%",,,,,,115,216 fois / jour,"273,24",,0,Vitamines,BioVit,,
,dimanche 29 mars 2026,,404,2376,,924,"38,89%",,,,,,115,217 fois / jour,"273,24",,0,Vitamines,BioVit,,
,lundi 30 mars 2026,,405,2376,1,925,"38,93%",,,,,,115,218 fois / jour,"273,24",,0,Vitamines,BioVit,,
,mardi 31 mars 2026,,406,2375,1,926,"38,99%",,,,,,115,219 fois / jour,"273,125",,0,Vitamines,BioVit,,
,mercredi 1 avril 2026,59,407,2374,,926,"39,01%",,,,,,115,220 fois / jour,"273,01",,0,,,,
,jeudi 2 avril 2026,,408,2374,1,927,"39,05%",,,,,,115,221 fois / jour,"273,01",,0,,,,
,vendredi 3 avril 2026,,409,2373,,927,"39,06%",,,,,,115,222 fois / jour,"272,895",,0,,,,
,samedi 4 avril 2026,,410,2373,,927,"39,06%",,,,,,115,223 fois / jour,"272,895",,0,,,,
,dimanche 5 avril 2026,,411,2373,2,929,"39,15%",,,,,,115,224 fois / jour,"272,895",,0,,,,
,lundi 6 avril 2026,,412,2371,,929,"39,18%",,,,,,115,225 fois / jour,"272,665",,0,,,,
,mardi 7 avril 2026,,413,2371,2,931,"39,27%",,,,,,115,226 fois / jour,"272,665",,0,,,,
,mercredi 8 avril 2026,60,414,2369,,931,"39,30%",,,,,,115,227 fois / jour,"272,435",,0,,,,
,jeudi 9 avril 2026,,415,2369,1,932,"39,34%",,,,,,115,228 fois / jour,"272,435",,0,,,,
